,Species,Color,Processing Method,Country of Origin,Region,Producer,Harvest Year,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points,Moisture,Category One Defects,Quakers,Category Two Defects,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
796,Arabica,Green,Natural / Dry,Honduras,guinope el paraíso,Santos Fonseca,2016,7.5,7.5,7.25,7.33,7.42,7.5,10,10,10,7.5,82,0.1,0,1,7,m,1600,1600,1600
797,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agricola,2016,7.5,7.33,7.42,7.5,7.33,7.42,10,10,10,7.5,82,0.11,0,2,3,m,944,944,944
798,Arabica,Green,Washed / Wet,"Tanzania, United Republic Of",kilimanjaro,Mr & Mrs Didas Mallya,2015,7.67,7.33,7.33,7.42,7.42,7.42,10,10,10,7.42,82,0.13,0,0,20,m,1500,1800,1650
799,Arabica,Blue-Green,Washed / Wet,Laos,lao p.d.r.,HanYong Choi,2015,7.42,7.5,7.25,7.33,7.5,7.5,10,10,10,7.5,82,0.12,0,0,0,m,1250,1250,1250
800,Arabica,Green,Washed / Wet,"Tanzania, United Republic Of",meru,Finca Estate,2014,7.42,7.42,7.33,7.58,7.33,7.42,10,10,10,7.5,82,0.12,0,0,3,m,1300,1400,1350
801,Arabica,Bluish-Green,Washed / Wet,Malawi,mzuzu,Mzuzu Coffee Coop Union,2014,7.5,7.42,7.33,7.58,7.33,7.5,10,10,10,7.33,82,0.13,0,0,1,m,2500,2500,2500
802,Arabica,Green,Washed / Wet,Taiwan,"dongshan dist., tainan city 臺南市東山區",Chen Jin Lin 陳金璘,2013,7.33,7.5,7.17,7.42,7.5,7.33,10,10,10,7.75,82,0.09,0,0,0,m,600,600,600
803,Arabica,Green,Washed / Wet,Thailand,thailand,Doi Tung Development Project,2013,7.58,7.5,7.42,7.42,7.33,7.42,10,10,10,7.33,82,0.11,0,0,0,m,800,800,800
804,Arabica,Green,Washed / Wet,Costa Rica,central valley,VARIOS,2013,7.5,7.25,7.33,7.33,7.75,7.5,10,10,10,7.33,82,0.1,0,0,4,m,1200,1400,1300
805,Arabica,Green,Washed / Wet,Honduras,occidental,BSR,2014,7.33,7.33,7.33,7.5,7.5,7.83,10,10,10,7.17,82,0.11,0,0,5,m,1400,1400,1400
806,Arabica,Green,Washed / Wet,Colombia,huila,,2013,7.33,7.33,7.58,7.5,7.5,7.58,10,10,10,7.17,82,0.11,0,0,1,m,1800,2000,1900
807,Arabica,Bluish-Green,Washed / Wet,Taiwan,"dongshan dist., tainan city 臺南市東山區","Lin Huang, A-Mien 黃阿綿",2012,7.42,7.58,7.33,7.42,8,7.5,9.33,10,10,7.42,82,0.12,0,0,0,m,600,700,650
808,Arabica,Blue-Green,Natural / Dry,Brazil,"minas gerais, br",Café do Paraíso,2012,7.33,7.67,7.42,7.17,7.33,7.42,10,10,10,7.67,82,0.11,0,0,0,m,894,1183,1038.5
809,Arabica,Green,Washed / Wet,Mexico,coscomatepec,JORGE OCTAVIO ESCAMILLA PRADO,2012,7.67,7.33,7.25,7.5,7.42,7.42,10,10,10,7.42,82,0.12,0,0,1,m,940,940,940
810,Arabica,Green,Natural / Dry,Brazil,south of minas,Vander Bonaccorsi,2012,7.42,7.5,7.33,7.5,7.33,7.5,10,10,10,7.42,82,0.12,0,0,1,m,1000,1000,1000
811,Arabica,Blue-Green,Semi-washed / Semi-pulped,Brazil,cerrado,José Hiroiti,2012,7.42,7.5,7.25,7.5,7.5,7.42,10,10,10,7.42,82,0.11,0,0,1,m,1050,1050,1050
812,Arabica,Green,Natural / Dry,Guatemala,san marcos,PAUL STAUDER,2012,7.33,7.33,7.33,7.5,7.67,7.67,10,10,10,7.17,82,0.11,0,0,3,m,NA,NA,NA
813,Arabica,Green,Semi-washed / Semi-pulped,Brazil,south of minas,Maria da Gloria Junqueira,2012,7.58,7.5,7.17,7.5,7.5,7.42,10,10,10,7.33,82,0.12,0,0,2,m,950,950,950
814,Arabica,Green,Washed / Wet,Guatemala,oriente,Conquista/Morito,2012,7.75,7.33,7.33,7.42,7.75,7.67,10,10,9.33,7.42,82,0,0,0,10,ft,1402.08,1402.08,1402.08
815,Arabica,,,Colombia,huila,"Grupo Monserrate, La Plata",Mayo a Julio,7.33,7,7.08,7.42,7.5,7.67,10,10,10,8,82,0.07,0,0,2,m,1600,1950,1775
816,Arabica,Green,Washed / Wet,Guatemala,oriente,"AGRICOLA EL PILAR, S.A.",2017,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10,10,7.58,81.92,0.1,0,0,1,m,1901,1901,1901
817,Arabica,Green,Washed / Wet,Guatemala,santa rosa,OTTO BECKER,2017,7.5,7.5,7.25,7.42,7.42,7.42,10,10,10,7.42,81.92,0.11,0,2,0,ft,1219.2,1219.2,1219.2
818,Arabica,Green,Washed / Wet,Honduras,comayagua,Reinerio Zepeda,2017,7.58,7.5,7.25,7.33,7.42,7.5,10,10,10,7.33,81.92,0.12,0,0,1,m,1400,1400,1400
819,Arabica,Green,Natural / Dry,Brazil,monte carmelo,Múcio Cardoso,2016,7.42,7.33,7.33,7.5,7.5,7.33,10,10,10,7.5,81.92,0.11,0,0,4,m,1020,1020,1020
820,Arabica,Green,Washed / Wet,El Salvador,"el balsamo, quezaltepec","Comercial Exportadora, S.A. de C.V.",2014,7.67,7.58,7.33,7.5,7.5,7.67,10,10,9.33,7.33,81.92,0.11,0,0,2,m,1250,1250,1250
821,Arabica,Green,Washed / Wet,Guatemala,nuevo oriente,OVIDIO CARDONA,2015,7.58,7.58,7.17,7.83,7.17,7.33,10,10,10,7.25,81.92,0.11,0,0,7,m,1300,1800,1550
822,Arabica,Green,Washed / Wet,"Tanzania, United Republic Of",mbeya,Mcomafa,2014,7.33,7.33,7.33,7.42,7.5,7.58,10,10,10,7.42,81.92,0.12,0,0,4,m,1877,1877,1877
823,Arabica,Green,Washed / Wet,Nicaragua,,,2013,7.58,7.42,7.25,7.17,7.5,7.67,10,10,10,7.33,81.92,0.12,3,0,4,m,NA,NA,NA
824,Arabica,,Washed / Wet,Zambia,mubuyu estate,,2014,7.67,7.08,7.42,7.33,7.75,7.42,10,10,10,7.25,81.92,0,1,0,3,m,1000,1500,1250
825,Arabica,Green,Washed / Wet,Honduras,,,2012,7.42,7.33,7.33,7.58,7.33,7.5,10,10,10,7.42,81.92,0.11,0,0,0,m,NA,NA,NA
826,Arabica,Green,Other,Taiwan,taichung xinshe 台中市新社區,Chen gui jiao 陳桂嬌,2012,7.5,7.5,7.42,7.25,7.5,7.5,10,10,10,7.25,81.92,0.11,0,0,0,m,1000,1000,1000
827,Arabica,Green,Washed / Wet,Mexico,chiapas,VARIOS PRODUCTORES,2013,7.58,7.5,7.25,7.58,7.5,7.25,10,10,10,7.25,81.92,0.12,0,0,6,m,1300,1300,1300
828,Arabica,None,Semi-washed / Semi-pulped,Mexico,"chapulhuacan, hidalgo","PONCE RUBIO, VENANCIO",2012,7.5,7.5,7.25,7.25,7.5,7.5,10,10,10,7.42,81.92,0.13,2,0,7,m,981,981,981
829,Arabica,None,Washed / Wet,Mexico,"huazalingo, hidalgo","FRANCISCO SAENZ, FERNANDO",2012,7.5,7.42,7.25,7.5,7.33,7.33,10,10,10,7.58,81.92,0.14,2,0,8,m,690,690,690
830,Arabica,Green,Washed / Wet,Mexico,veracruz,JUAN HERMILIO SAMPIERI CARCAMO,2012,7.33,7.58,7.17,7.58,7.42,7.33,10,10,10,7.5,81.92,0.12,0,0,4,m,1650,1650,1650
831,Arabica,Green,Washed / Wet,Mexico,fortín de las flores,MODESTO LANDEROS FLORES,2012,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10,10,7.33,81.92,0.12,0,0,0,m,1000,1000,1000
832,Arabica,Green,Natural / Dry,Brazil,grama valley,Fioravante Malagutti,2012,7.42,7.58,7.25,7.5,7.33,7.5,10,10,10,7.33,81.92,0.12,0,0,3,m,1100,1100,1100
833,Arabica,,,Colombia,cundinamarca,Exportadora de Café Cóndor S.A,2010,7.67,7.33,7.33,7.58,7.33,7.33,10,10,10,7.33,81.92,0.09,0,0,1,m,1600,1600,1600
834,Arabica,Green,Washed / Wet,Guatemala,oriente,JESUS RAMIREZ,2017,7.42,7.5,7.25,7.5,7.33,7.42,10,10,10,7.42,81.83,0.1,1,0,1,ft,157.8864,157.8864,157.8864
835,Arabica,Green,Pulped natural / honey,Costa Rica,tarrazu,Manuel Montero,2016,7.25,7.33,7.5,7.33,7.67,7.42,10,10,10,7.33,81.83,0,1,0,4,m,1900,1900,1900
836,Arabica,Green,Natural / Dry,Brazil,monte carmelo,Helena Pingnatti Ricci,2016,7.42,7.5,7.42,7.5,7.42,7.25,10,10,10,7.33,81.83,0.11,0,1,3,m,973,973,973
837,Arabica,Green,Other,Indonesia,bali,MUDAR,2015,7.75,7.83,7.58,7.75,7.92,7.83,10,10,10,5.17,81.83,0.11,0,1,0,m,1250,1250,1250
838,Arabica,Green,Washed / Wet,Guatemala,norte,CHAPULTEPEC,2015,7.58,7.5,7.33,7.42,7.58,7.25,10,10,10,7.17,81.83,0.1,2,0,6,m,3280,3280,3280
839,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agrícola SA,2015,7.17,7.58,6.83,7.5,7.75,7.25,10,10,10,7.75,81.83,0,0,0,1,m,1,1,1
840,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agrícola SA,2015,7.58,7,6.92,6.92,7.67,7.5,10,10,10,8.25,81.83,0,0,0,0,m,1,1,1
841,Arabica,Green,Washed / Wet,Myanmar,ywar ngan,U Mg Mg,2015,7.33,7.58,7.5,7.42,7.33,7.33,10,10,10,7.33,81.83,0,0,0,2,m,4001,4001,4001
842,Arabica,Green,Washed / Wet,Mexico,chiapas,MARTINIANO A. MORENO ALVARADO,2015,7.58,7.5,7.33,7.5,7.17,7.33,10,10,10,7.42,81.83,0.11,0,0,7,m,1350,1500,1425
843,Arabica,Green,Washed / Wet,Honduras,marcala,JOSE OMAR ACOSTA,2015,7.5,7.5,7.33,7.5,7.42,7.25,10,10,10,7.33,81.83,0.12,0,0,1,m,1400,1400,1400
844,Arabica,Green,Washed / Wet,Costa Rica,tres rios,JOSE FRANCISCO GONZALEZ,2015,7.67,7.5,7.5,7.25,7.08,7.42,10,10,10,7.42,81.83,0.09,0,0,0,m,1200,1400,1300
845,Arabica,Green,Washed / Wet,Taiwan,"dongshan dist., tainan city 臺南市東山區",LIN SIN JI 林信吉,2014,7.67,7.33,7.17,7.25,7.75,7.33,10,10,10,7.33,81.83,0,0,0,0,m,700,700,700
846,Arabica,None,Other,Indonesia,lington nihuta,,2014,7.42,7.42,7.42,7.33,7.42,7.42,10,10,10,7.42,81.83,0.11,2,0,6,m,1300,1300,1300
847,Arabica,Green,Washed / Wet,Malawi,kakoma,Mzuzu Coffee Coop Union,2014,7.58,7.42,7.33,7.33,7.33,7.42,10,10,10,7.42,81.83,0.13,0,0,0,m,1556,1556,1556
848,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agrícola SA,2014,7.33,7.58,7.25,7.17,7.83,7.33,10,10,10,7.33,81.83,0.11,0,0,0,m,1100,1100,1100
849,Arabica,Green,Natural / Dry,Honduras,comayagua,"Tomás Sosa, Juan Damaso",2014,7.5,7.5,7.33,7.33,7.33,7.33,10,10,10,7.5,81.83,0.1,0,0,4,m,1350,1350,1350
850,Arabica,Green,Washed / Wet,Mexico,"siltepec el triunfo, chiapas, mexico",various small producers,2014,7.42,7.42,7.25,7.5,7.33,7.42,10,10,10,7.5,81.83,0.11,0,0,0,m,1550,1550,1550
851,Arabica,Bluish-Green,Washed / Wet,Colombia,huila,LA PLATA,2013,7.5,7.5,7,7.42,7.5,7.58,10,10,10,7.33,81.83,0,2,0,0,m,1600,1950,1775
852,Arabica,Bluish-Green,Natural / Dry,United States (Hawaii),kona,,2012,7.83,7.83,7.83,8,7.83,7.83,10,6.67,10,8,81.83,0,1,0,1,ft,NA,NA,NA
853,Arabica,Bluish-Green,Semi-washed / Semi-pulped,Brazil,sul de minas,NAZARETH DIAS PEREIRA,2012,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83,0.12,0,0,0,m,1250,1250,1250
854,Arabica,Green,Washed / Wet,Guatemala,oriente,LUIS RODRIGUEZ,2013,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10,9.33,7.5,81.83,0.11,0,0,1,ft,1310.64,1310.64,1310.64
855,Arabica,Green,Washed / Wet,Mexico,veracruz,MARIA MAGDALENA LUETHJE Y GRIS,2012,7.83,7.33,7.25,7.58,7.25,7.33,10,10,10,7.25,81.83,0.12,0,0,2,m,1500,1500,1500
856,Arabica,Green,Semi-washed / Semi-pulped,Mexico,coatepec,JORGE FRANCISCO MARTINEZ HACHITY,2012,7.33,7.33,7.25,7.5,7.5,7.5,10,10,10,7.42,81.83,0.12,0,0,10,m,1250,1250,1250
857,Arabica,,,Brazil,cerrado,Marilsa de Fatima Peternela,2011,7.33,7.67,7.25,7.5,7.5,7.25,10,10,10,7.33,81.83,0.02,0,0,2,m,900,950,925
858,Arabica,,,Colombia,huila,,2011,7.58,7.5,7.17,7.58,7.33,7.33,10,10,10,7.33,81.83,0.05,0,0,0,m,1600,1800,1700
859,Arabica,,,United States (Hawaii),kona,,,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10,7.33,81.83,0.02,3,0,12,ft,NA,NA,NA
860,Arabica,Green,Washed / Wet,Guatemala,san marcos,ANGEL DE LEON,2017,7.5,7.5,7.25,7.42,7.42,7.33,10,10,10,7.33,81.75,0.11,0,1,1,m,1700,1700,1700
861,Arabica,Bluish-Green,Washed / Wet,Vietnam,vietnam,Richard Yeh,2014,7,7.08,7.33,7.5,7.5,7.33,10,10,10,8,81.75,0.12,0,0,0,m,1040,1040,1040
862,Arabica,Bluish-Green,Washed / Wet,"Tanzania, United Republic Of",ngorogoro,Ngorogoro Convenant Estate,2014,7.42,7.42,7.42,7.42,7.33,7.33,10,10,10,7.42,81.75,0.12,0,0,4,m,1500,1700,1600
863,Arabica,Bluish-Green,Natural / Dry,Brazil,,,2013,7.17,7.25,7.17,7.25,7.42,8.25,10,10,10,7.25,81.75,0.1,0,0,1,m,NA,NA,NA
864,Arabica,None,Washed / Wet,Mexico,"tenango de doria, hidalgo","PEREZ LEMUS, FELIX",2012,7.5,7.5,7.33,7.42,7.25,7.25,10,10,10,7.5,81.75,0.13,2,0,9,m,774,774,774
865,Arabica,Green,Washed / Wet,Mexico,tepictla,SERGIO LANDA ALARCON,2012,7.42,7.5,7.17,7.67,7.33,7.42,10,10,10,7.25,81.75,0.13,0,0,23,m,1250,1250,1250
866,Arabica,Green,Washed / Wet,Mexico,oaxaca,"CENEN TORRES CORTES, AVELINO TORES CORTES, JUAN VENTURA GUZMAN",2012,7.42,7.5,7.33,7.58,7.33,7.33,10,10,10,7.25,81.75,0.11,0,0,1,m,1100,1100,1100
867,Arabica,Green,Washed / Wet,Mexico,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,2012,7.33,7.42,7.33,7.67,7.42,7.25,10,10,10,7.33,81.75,0.12,10,0,14,m,1550,1550,1550
868,Arabica,,Washed / Wet,Mexico,la concordia,GRACIELA AGUILAR PERALTA,2012,7.5,7.42,7.25,7.33,7.67,7.25,10,10,10,7.33,81.75,0.12,0,0,1,m,1650,1650,1650
869,Arabica,Green,Washed / Wet,Colombia,huila,,2011,7.33,7.42,7.33,7.33,7.5,7.67,10,10,10,7.17,81.75,0,0,0,1,m,1750,1750,1750
870,Arabica,,,Colombia,huila,La Plata,Mayo a Julio,7.42,7.58,6.92,7.08,7.25,8,10,10,10,7.5,81.75,0.08,0,0,0,m,1600,1950,1775
871,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agricola S.A,2017,7.42,7.5,7.25,7.5,7.5,7.25,10,10,10,7.25,81.67,0.11,0,0,5,m,890,890,890
872,Arabica,Green,Washed / Wet,Guatemala,san marcos,ANGEL DE LEON,2017,7.42,7.42,7.08,7.42,7.33,7.42,10,10,10,7.58,81.67,0.1,0,0,1,m,1700,1700,1700
873,Arabica,Green,Washed / Wet,Guatemala,santa rosa,JESUS RAMIREZ,2017,7.42,7.33,7.17,7.67,7.33,7.42,10,10,10,7.33,81.67,0.12,0,1,3,ft,1219.2,1219.2,1219.2
874,Arabica,Blue-Green,Washed / Wet,Honduras,marcala,JOSE OMAR ACOSTA,2016,7.58,7.5,7.33,7.33,7.42,7.25,10,10,10,7.25,81.67,0.11,0,0,2,m,1450,1450,1450
875,Arabica,Green,,"Tanzania, United Republic Of",mbinga,Ngima Amcos,2016,7.17,7.33,7.33,7.42,7.5,7.33,10,10,10,7.58,81.67,0,0,0,1,m,1800,1800,1800
876,Arabica,Green,,Nicaragua,jinotega,Rolando Lacayo Cardenal,,7.58,7.5,7.25,7.25,7.5,7.25,10,10,10,7.33,81.67,0.1,0,0,1,m,NA,NA,NA
877,Arabica,,,Colombia,la plata,,2016,7.75,7.75,7.75,7.67,5.25,7.83,10,10,10,7.67,81.67,0,0,1,1,m,NA,NA,NA
878,Arabica,Green,Natural / Dry,Brazil,south of minas,Ipanema Agrícola SA,2015,7.25,7.75,6.92,7.42,7.5,7.58,10,10,10,7.25,81.67,0,0,0,0,m,1,1,1
879,Arabica,Green,Washed / Wet,"Tanzania, United Republic Of",mbinga,DAE Ltd,2014,7.42,7.33,7.25,7.42,7.5,7.42,10,10,10,7.33,81.67,0.12,0,0,0,m,1200,1800,1500
880,Arabica,Green,Washed / Wet,"Tanzania, United Republic Of","ilomba vilage, mbozi",Tembo Coffee Company Ltd,2013,7.33,7.33,7.5,7.25,7.42,7.33,10,10,10,7.5,81.67,0.12,0,0,7,m,1700,1700,1700
881,Arabica,Green,Washed / Wet,Brazil,south of minas,Ipanema Agrícola SA,2014,7.25,7.42,7.25,7.5,7.5,7.42,10,10,10,7.33,81.67,0.1,0,0,2,m,1260,1260,1260
882,Arabica,Bluish-Green,Semi-washed / Semi-pulped,Indonesia,bener meriah,,2013,7.17,7.42,7.33,7.42,7.33,7.42,10,10,10,7.58,81.67,0.11,0,0,0,m,NA,NA,NA
883,Arabica,Green,Natural / Dry,Honduras,comayagua,"Tomás Sosa, Juan Damaso",2014,7.5,7.33,7.5,7.5,7.17,7.17,10,10,10,7.5,81.67,0.1,0,0,5,m,1400,1400,1400
884,Arabica,Green,Washed / Wet,Costa Rica,tarrazu,Martin Gutierrez,2013,7.5,7.17,7.17,7.17,7.5,7.08,10,10,10,8.08,81.67,0.11,0,0,3,m,1850,1850,1850
885,Arabica,Green,Washed / Wet,Mexico,veracruz,Huatusco,2014,7.42,7.42,7.67,8,7.58,7.5,9.33,9.33,10,7.42,81.67,0,0,0,4,m,NA,NA,NA
886,Arabica,Green,Semi-washed / Semi-pulped,Taiwan,changhua baguashan 彰化市八卦山,Zhang ming fu 張明福,2013,7.5,7.5,7.5,7.25,7.42,7.25,10,10,10,7.25,81.67,0.11,0,0,0,m,150,150,150
887,Arabica,Green,Washed / Wet,Taiwan,nantou,Wu cai jin 吳蔡錦,2013,7.58,7.42,7.33,7.42,7.33,7.33,10,10,10,7.25,81.67,0.11,0,0,0,m,750,750,750
888,Arabica,Green,Washed / Wet,Mexico,"la concordia, chiapas",UNION RAMAL SANTA CRUZ,2013,7.5,7.42,7.08,7.58,7.33,7.33,10,10,10,7.42,81.67,0.12,0,0,6,m,1400,1400,1400
889,Arabica,Green,Washed / Wet,Guatemala,jalapa,"CAFE MOLINO MONTERROSO P,J. ROBERTO",2012,7.5,7.67,7.33,7.33,7.33,7.33,10,10,10,7.17,81.67,0.11,0,0,4,ft,1676.4,1828.8,1752.6
890,Arabica,Green,Washed / Wet,Mexico,tuxtla gutierrez,PRODUCTORA AGRICOLA Y GANADERA FINCA LA SUIZA,2012,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10,10,7.58,81.67,0.13,1,0,13,m,1650,1650,1650
891,Arabica,Green,Washed / Wet,Mexico,yajalon,MAYA BINIK,2012,7.67,7.25,7.17,7.75,7.5,7.25,10,10,10,7.08,81.67,0.11,0,0,4,m,1400,1400,1400
892,Arabica,Green,Washed / Wet,Mexico,veracruz,CESAR SANTIZ LOPEZ,2012,7.5,7.42,7.33,7.42,7.42,7.42,10,10,10,7.17,81.67,0.11,0,0,2,m,1200,1200,1200
893,Arabica,Green,Washed / Wet,Mexico,"la concordia, chiapas",OCTAVIO MOGUEL FARRERA,2012,7.58,7.42,7.25,7.58,7.25,7.17,10,10,10,7.42,81.67,0.11,0,0,2,m,1400,1400,1400
894,Arabica,Green,Semi-washed / Semi-pulped,Mexico,"sacún palma, municipio de chilón, chiapas",ARMANDO GUTIEREZ GUZMÁN,2012,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10,10,7.67,81.67,0.11,0,0,4,m,940,940,940
895,Arabica,Green,Washed / Wet,United States (Hawaii),kona,,2012,7.42,7.33,7.33,7.33,7.17,7.83,10,10,10,7.25,81.67,0.1,1,0,1,ft,NA,NA,NA
896,Arabica,Blue-Green,Washed / Wet,Honduras,western region,Cafes Finos de Corquin,2018,7.5,7.42,7.08,7.42,7.5,7.33,10,10,10,7.33,81.58,0.11,0,1,3,m,1200,1200,1200
897,Arabica,Green,Washed / Wet,Guatemala,huehuetenango,"AGRICOLA EL PILAR, SA.",2017,7.42,7.42,7.08,7.5,7.42,7.33,10,10,10,7.42,81.58,0.12,0,0,0,m,190164,190164,190164
898,Arabica,Blue-Green,Washed / Wet,Taiwan,natou county,蘇晉寬 Su Jin Kuan,2016,7.42,7.42,7.25,7.67,7.33,7.25,10,10,10,7.25,81.58,0.1,0,0,0,m,800,800,800
899,Arabica,Green,Washed / Wet,Costa Rica,turrialba,Cafetalera Aquiares,2015,7.58,7.42,7.5,7.17,7.08,7.58,10,10,10,7.25,81.58,0.12,0,0,1,m,13,13,13
900,Arabica,Green,Washed / Wet,"Tanzania, United Republic Of","oldeani , mongola",Acacia Hills Ltd,2014,7.42,7.42,7.33,7.42,7.42,7.33,10,10,10,7.25,81.58,0.12,0,0,5,m,1800,1800,1800
901,Arabica,Green,Washed / Wet,Malawi,mzuzu,Mzuzu Coffee Coop Union,2014,7.42,7.42,7.17,7.58,7.33,7.33,10,10,10,7.33,81.58,0.13,0,0,0,m,1100,1100,1100
902,Arabica,,Semi-washed / Semi-pulped,Taiwan,natou county,CHIU WEI LUN 邱偉倫,2014,7.33,7.17,7.08,7.08,8.33,8.25,10,10,9.33,7,81.58,0,0,0,0,m,850,850,850
903,Arabica,Blue-Green,Washed / Wet,Brazil,south of minas,Ipanema Coffees,2013,7.42,7.42,7.33,7.33,7.5,7.25,10,10,10,7.33,81.58,0.12,0,0,3,m,1260,1260,1260
904,Arabica,Green,Washed / Wet,Guatemala,oriente,ROBERTO MONTERROSO,2013,7.42,7.33,7.17,7.58,7.42,7.5,10,10,10,7.17,81.58,0.12,0,0,1,ft,1310.64,1310.64,1310.64
905,Arabica,Green,Washed / Wet,Mexico,"la concordia, chiapas",UNION RAMAL SANTA CRUZ,2013,7.67,7.5,7.42,7.5,6.75,7.42,10,10,10,7.33,81.58,0.12,0,0,9,m,1400,1400,1400
906,Arabica,,Natural / Dry,Mexico,la concordia,LUIS ANTONIO LOPEZ AGUILAR,2012,7.33,7.5,7.25,7.5,7.5,7.17,10,10,10,7.33,81.58,0.11,0,0,0,m,1600,1600,1600
907,Arabica,,Natural / Dry,Mexico,la concordia,ENRIQUE EDUARDO LOPEZ AGUILAR,2012,7.67,7.58,7.42,7.58,7.58,7.42,10,10,8.67,7.67,81.58,0.11,0,0,2,m,1650,1650,1650
908,Arabica,,,Thailand,"doi chaang village, chiang rai, thialand",Doi Chaang Community Enterprise Piko,2011,7.08,7.33,7.58,7.58,7.17,7.5,10,10,10,7.33,81.58,0.01,0,0,0,ft,1499.9208,1499.9208,1499.9208
909,Arabica,,,Thailand,,,2011,7.33,7.33,7.17,7.5,7.58,7.33,10,10,10,7.33,81.58,0.2,0,0,0,m,NA,NA,NA
910,Arabica,,,Costa Rica,tarrazu,CoopeTarrazu,,7.25,7.17,7.33,7.33,7.5,7.75,10,10,10,7.25,81.58,0,0,0,1,ft,1371.6,1828.8,1600.2
911,Arabica,Green,Washed / Wet,Guatemala,santa rosa,OTTO BECKER,2017,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10,10,7.58,81.5,0.1,0,0,0,ft,1219.2,1219.2,1219.2
912,Arabica,Green,Other,Nicaragua,jalapa,Teófilo Narváez :,2017,7.5,7.42,7.33,7.33,7.25,7.33,10,10,10,7.33,81.5,0.11,0,0,3,m,1100,1100,1100
913,Arabica,Green,Washed / Wet,Honduras,comayagua,NAHUN MALDONADO,2017,7.5,7.5,7.33,7.42,7.17,7.25,10,10,10,7.33,81.5,0.1,0,0,5,m,1400,1400,1400
914,Arabica,Green,,Guatemala,santa rosa,AGRICOLA MONTE VERDE,2017,7.5,7.42,7.25,7.25,7.5,7.25,10,10,10,7.33,81.5,0.12,0,0,0,m,NA,NA,NA
915,Arabica,Green,Natural / Dry,Taiwan,古坑鄉荷包村尖山坑60號,劉易騰,2015,7.5,7.42,7.33,7.08,7.58,7.25,10,10,10,7.33,81.5,0.12,0,0,2,m,160,200,180
916,Arabica,Green,Washed / Wet,Myanmar,ywar ngan township,Genius Coffee Estate,2015,7.25,7.42,7.25,7.5,7.33,7.33,10,10,10,7.42,81.5,0,0,0,4,ft,1219.2,1219.2,1219.2
917,Arabica,Green,Washed / Wet,Costa Rica,occidental,Beneficio la Eva S.A.,2014,7.83,7.33,7.08,7.08,7.33,7.5,10,10,10,7.33,81.5,0.12,1,0,2,m,1200,1200,1200
918,Arabica,Green,Washed / Wet,Malawi,mzuzu,Mzuzu Coffee Coop Union        ,2014,7.67,7.42,6.92,7.5,7.5,7.17,10,10,10,7.33,81.5,0.12,0,0,0,m,1599,1599,1599
919,Arabica,Green,Washed / Wet,Guatemala,oriente,VARIOS,2014,7.5,7.42,7.17,7.58,7.25,7.42,10,10,10,7.17,81.5,0.12,0,0,0,ft,1219.2,1219.2,1219.2
920,Arabica,Blue-Green,Washed / Wet,Taiwan,natou county,HUANG MEI TAO 黃美桃        ,2014,7.42,7.33,7.67,7.33,7.42,7.5,10,10,9.33,7.5,81.5,0.11,0,0,0,m,900,900,900
921,Arabica,Green,Semi-washed / Semi-pulped,Brazil,sul de minas,MARIA ROGERIA COSTA PEREIRA,2014,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5,0,1,0,1,m,1200,1200,1200
922,Arabica,Bluish-Green,Washed / Wet,Haiti,"dondon, haiti",Mixed,2013,7.42,7.33,7.25,7.42,7.42,7.33,10,10,10,7.33,81.5,0.11,0,0,0,m,400,1250,825
923,Arabica,Green,Other,Taiwan,taichung xinshe 台中市新社區,Xu yuan zhang 徐源漳,2014,7.5,7.42,7.25,7.25,7.33,7.33,10,10,10,7.42,81.5,0.11,0,0,0,m,600,600,600
924,Arabica,Green,Washed / Wet,Mexico,"la concordia, chiapas",AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV,2013,7.33,7.33,7.17,7.42,7.5,7.5,10,10,10,7.25,81.5,0.13,0,0,2,m,1150,1150,1150
925,Arabica,Green,Washed / Wet,Mexico,amatenango de la frontera,JORGE HERNANDEZ MONTEJO,2012,7.58,7.42,7.25,7.42,7.33,7.33,10,10,10,7.17,81.5,0.12,0,0,5,m,1600,1600,1600
926,Arabica,Green,Washed / Wet,Mexico,temaxcalapa,ZENOBIO MARTINEZ CANO,2012,7.42,7.25,7.17,7.42,7.17,8,10,10,10,7.08,81.5,0.12,0,0,10,m,1100,1100,1100
